count,dst,relation,src,weight
1,sent_6e7d07fcaa8e,CANDIDATE_CHUNK,george gershwin is an american composer and judith weir is a composer from which country,0.8
1,sent_7f8dd991e74c,CANDIDATE_CHUNK,george gershwin is an american composer and judith weir is a composer from which country,0.8
1,sent_81bcd0c84958,CANDIDATE_CHUNK,george gershwin is an american composer and judith weir is a composer from which country,0.8
1,sent_8847a374ffa7,CANDIDATE_CHUNK,george gershwin is an american composer and judith weir is a composer from which country,0.8
1,sent_9348e09f62e8,CANDIDATE_CHUNK,george gershwin is an american composer and judith weir is a composer from which country,0.8
1,sent_938edec0ec47,CANDIDATE_CHUNK,george gershwin is an american composer and judith weir is a composer from which country,0.8
1,sent_942000a77182,CANDIDATE_CHUNK,george gershwin is an american composer and judith weir is a composer from which country,0.8
1,sent_b481a2c1a6e2,CANDIDATE_CHUNK,george gershwin is an american composer and judith weir is a composer from which country,0.8
1,sent_d5edbaebea77,CANDIDATE_CHUNK,george gershwin is an american composer and judith weir is a composer from which country,0.8
1,sent_d8a89ea107ab,CANDIDATE_CHUNK,george gershwin is an american composer and judith weir is a composer from which country,0.8
1,sent_f1a9af460a3d,CANDIDATE_CHUNK,george gershwin is an american composer and judith weir is a composer from which country,0.8
1,sent_fbb5f97a1fd9,CANDIDATE_CHUNK,george gershwin is an american composer and judith weir is a composer from which country,0.8
1,the piece,COMPOSE,gershwin,1.0
1,sent_6ddc04c30a92,CONTAINS,get smart,1.0
1,sent_bd92c35fcd63,CONTAINS,get smart,1.0
1,sent_a06473be339c,CONTAINS,gidget goes to rome,1.0
1,sent_c1ee2bf69432,CONTAINS,gidget goes to rome,1.0
1,sent_cd0a527964ee,CONTAINS,gidget goes to rome,1.0
1,sent_16735688deb8,CONTAINS,give the drummer some,1.0
1,sent_0400a5774e09,CONTAINS,golovnaya dam,1.0
1,sent_e3c99338991c,CONTAINS,golovnaya dam,1.0
1,sent_fa028f9fc3c0,CONTAINS,golovnaya dam,1.0
1,sent_395bff957035,CONTAINS,greene king,1.0
1,sent_c818d03127ec,CONTAINS,greene king,1.0
1,sent_f82f9c92e2a2,CONTAINS,greene king,1.0
1,sent_405c6de2c770,CONTAINS,hank zipzers christmas catastrophe,1.0
1,sent_5762652fe201,CONTAINS,hank zipzers christmas catastrophe,1.0
1,sent_8fb788b8f4ab,CONTAINS,hank zipzers christmas catastrophe,1.0
1,sent_927e2a7a6191,CONTAINS,hank zipzers christmas catastrophe,1.0
1,sent_b4cdd95a33d2,CONTAINS,hank zipzers christmas catastrophe,1.0
1,sent_0ab5cd9c1ca3,CANDIDATE_CHUNK,has stefan edberg won more events than edouard rogervasselin,0.8
1,sent_1640c13b2e3b,CANDIDATE_CHUNK,has stefan edberg won more events than edouard rogervasselin,0.8
1,sent_328235658ec9,CANDIDATE_CHUNK,has stefan edberg won more events than edouard rogervasselin,0.8
1,sent_444ee6f6a6ee,CANDIDATE_CHUNK,has stefan edberg won more events than edouard rogervasselin,0.8
1,sent_461ec7832c8d,CANDIDATE_CHUNK,has stefan edberg won more events than edouard rogervasselin,0.8
1,sent_463e999f8973,CANDIDATE_CHUNK,has stefan edberg won more events than edouard rogervasselin,0.8
1,sent_503fdc29bf01,CANDIDATE_CHUNK,has stefan edberg won more events than edouard rogervasselin,0.8
1,sent_6005a2d9e9d2,CANDIDATE_CHUNK,has stefan edberg won more events than edouard rogervasselin,0.8
1,sent_6c2be54a01fe,CANDIDATE_CHUNK,has stefan edberg won more events than edouard rogervasselin,0.8
1,sent_95fa71640f2d,CANDIDATE_CHUNK,has stefan edberg won more events than edouard rogervasselin,0.8
1,sent_9c0f80deb813,CANDIDATE_CHUNK,has stefan edberg won more events than edouard rogervasselin,0.8
1,sent_9f9ee23ce5d0,CANDIDATE_CHUNK,has stefan edberg won more events than edouard rogervasselin,0.8
1,sent_b97e6d3045a2,CANDIDATE_CHUNK,has stefan edberg won more events than edouard rogervasselin,0.8
1,sent_bfd2c9761c80,CANDIDATE_CHUNK,has stefan edberg won more events than edouard rogervasselin,0.8
1,sent_c4a2b2b12b52,CANDIDATE_CHUNK,has stefan edberg won more events than edouard rogervasselin,0.8
1,sent_d95e1527f368,CANDIDATE_CHUNK,has stefan edberg won more events than edouard rogervasselin,0.8
1,sent_d9a893728ba7,CANDIDATE_CHUNK,has stefan edberg won more events than edouard rogervasselin,0.8
1,sent_e173867cee18,CANDIDATE_CHUNK,has stefan edberg won more events than edouard rogervasselin,0.8
1,sent_e719a19a8b05,CANDIDATE_CHUNK,has stefan edberg won more events than edouard rogervasselin,0.8
1,sent_f8b9b597756a,CANDIDATE_CHUNK,has stefan edberg won more events than edouard rogervasselin,0.8
1,sent_57398979da55,CONTAINS,hawthorn hall,1.0
1,sent_b7c30e030977,CONTAINS,heebie jeebies composition,1.0
1,sent_2baf870176d6,CONTAINS,here 1954 song,1.0
1,sent_9ddb110c6311,CONTAINS,here 1954 song,1.0
1,sent_7e66be9f738f,CONTAINS,here not there,1.0
1,sent_df58a2721b49,CONTAINS,here not there,1.0
1,sent_2fc90d1ec26b,CONTAINS,hershey felder,1.0
1,sent_1b992b16850c,CONTAINS,high tech high north county,1.0
1,sent_7873fc3cd29d,CONTAINS,high tech high north county,1.0
1,sent_eebf06d256ec,CONTAINS,high tech high north county,1.0
1,the potrero ridge,CROSS,hikers,1.0
1,sent_8c55fd3476db,CONTAINS,his dark materials,1.0
1,sent_9c4448e4ea0b,CONTAINS,his dark materials,1.0
1,sent_b5262c7d0f3c,CONTAINS,hitgirl comic book,1.0
1,sent_eaee60887f19,CONTAINS,hitgirl comic book,1.0
1,sent_1b992b16850c,CANDIDATE_CHUNK,how many students were enrolled in american professional bowler chris barnes high school in the 20102011 school year,0.8
1,sent_58e258990464,CANDIDATE_CHUNK,how many students were enrolled in american professional bowler chris barnes high school in the 20102011 school year,0.8
1,sent_5c3e98728568,CANDIDATE_CHUNK,how many students were enrolled in american professional bowler chris barnes high school in the 20102011 school year,0.8
1,sent_7873fc3cd29d,CANDIDATE_CHUNK,how many students were enrolled in american professional bowler chris barnes high school in the 20102011 school year,0.8
1,sent_7f8b505c2eb8,CANDIDATE_CHUNK,how many students were enrolled in american professional bowler chris barnes high school in the 20102011 school year,0.8
1,sent_812348df8b3b,CANDIDATE_CHUNK,how many students were enrolled in american professional bowler chris barnes high school in the 20102011 school year,0.8
1,sent_87fa4f0607ab,CANDIDATE_CHUNK,how many students were enrolled in american professional bowler chris barnes high school in the 20102011 school year,0.8
1,sent_8b578abfb86e,CANDIDATE_CHUNK,how many students were enrolled in american professional bowler chris barnes high school in the 20102011 school year,0.8
1,sent_91c2c05feabb,CANDIDATE_CHUNK,how many students were enrolled in american professional bowler chris barnes high school in the 20102011 school year,0.8
1,sent_988df526485f,CANDIDATE_CHUNK,how many students were enrolled in american professional bowler chris barnes high school in the 20102011 school year,0.8
1,sent_a2fce504ba71,CANDIDATE_CHUNK,how many students were enrolled in american professional bowler chris barnes high school in the 20102011 school year,0.8
1,sent_a7965642da10,CANDIDATE_CHUNK,how many students were enrolled in american professional bowler chris barnes high school in the 20102011 school year,0.8
1,sent_b138c62f49e0,CANDIDATE_CHUNK,how many students were enrolled in american professional bowler chris barnes high school in the 20102011 school year,0.8
1,sent_bbaa4a780a51,CANDIDATE_CHUNK,how many students were enrolled in american professional bowler chris barnes high school in the 20102011 school year,0.8
1,sent_cc79698761e1,CANDIDATE_CHUNK,how many students were enrolled in american professional bowler chris barnes high school in the 20102011 school year,0.8
1,sent_e592a539bfdd,CANDIDATE_CHUNK,how many students were enrolled in american professional bowler chris barnes high school in the 20102011 school year,0.8
1,sent_eebf06d256ec,CANDIDATE_CHUNK,how many students were enrolled in american professional bowler chris barnes high school in the 20102011 school year,0.8
1,sent_f4c8af281e8d,CANDIDATE_CHUNK,how many students were enrolled in american professional bowler chris barnes high school in the 20102011 school year,0.8
1,sent_fbcada18e567,CANDIDATE_CHUNK,how many students were enrolled in american professional bowler chris barnes high school in the 20102011 school year,0.8
1,sent_fd89c3d8a524,CANDIDATE_CHUNK,how many students were enrolled in american professional bowler chris barnes high school in the 20102011 school year,0.8
1,sent_1cecfb40fc2f,CANDIDATE_CHUNK,in which film did emilio estevez star in in the same year as nightmares,0.8
1,sent_2b5e2f180983,CANDIDATE_CHUNK,in which film did emilio estevez star in in the same year as nightmares,0.8
1,sent_36bb20003367,CANDIDATE_CHUNK,in which film did emilio estevez star in in the same year as nightmares,0.8
1,sent_46ce6f9cf709,CANDIDATE_CHUNK,in which film did emilio estevez star in in the same year as nightmares,0.8
1,sent_587c8023ef2e,CANDIDATE_CHUNK,in which film did emilio estevez star in in the same year as nightmares,0.8
1,sent_5f86fed8418f,CANDIDATE_CHUNK,in which film did emilio estevez star in in the same year as nightmares,0.8
1,sent_78bb4c0c3d19,CANDIDATE_CHUNK,in which film did emilio estevez star in in the same year as nightmares,0.8
1,sent_7e66be9f738f,CANDIDATE_CHUNK,in which film did emilio estevez star in in the same year as nightmares,0.8
1,sent_84ecc378fe9b,CANDIDATE_CHUNK,in which film did emilio estevez star in in the same year as nightmares,0.8
1,sent_a24b40b069b7,CANDIDATE_CHUNK,in which film did emilio estevez star in in the same year as nightmares,0.8
1,sent_af44bfbbe377,CANDIDATE_CHUNK,in which film did emilio estevez star in in the same year as nightmares,0.8
1,sent_bb41cb578c5c,CANDIDATE_CHUNK,in which film did emilio estevez star in in the same year as nightmares,0.8
1,sent_c4a30e935f21,CANDIDATE_CHUNK,in which film did emilio estevez star in in the same year as nightmares,0.8
1,sent_d0a74ed74572,CANDIDATE_CHUNK,in which film did emilio estevez star in in the same year as nightmares,0.8
1,sent_d8a44f45ddca,CANDIDATE_CHUNK,in which film did emilio estevez star in in the same year as nightmares,0.8
1,sent_df58a2721b49,CANDIDATE_CHUNK,in which film did emilio estevez star in in the same year as nightmares,0.8
1,sent_e32b2e77708a,CANDIDATE_CHUNK,in which film did emilio estevez star in in the same year as nightmares,0.8
1,sent_e548491372af,CANDIDATE_CHUNK,in which film did emilio estevez star in in the same year as nightmares,0.8
1,sent_fde23915ed0f,CANDIDATE_CHUNK,in which film did emilio estevez star in in the same year as nightmares,0.8
1,sent_fee40dd4298e,CANDIDATE_CHUNK,in which film did emilio estevez star in in the same year as nightmares,0.8
1,sent_03ff8369e8d6,CANDIDATE_CHUNK,in which six western european territories have celtic languages or cultural traits survived,0.8
1,sent_0509c3a06564,CANDIDATE_CHUNK,in which six western european territories have celtic languages or cultural traits survived,0.8
1,sent_1390bf7708b4,CANDIDATE_CHUNK,in which six western european territories have celtic languages or cultural traits survived,0.8
1,sent_1962414087a2,CANDIDATE_CHUNK,in which six western european territories have celtic languages or cultural traits survived,0.8
1,sent_32914ac17923,CANDIDATE_CHUNK,in which six western european territories have celtic languages or cultural traits survived,0.8
1,sent_42da1d25f025,CANDIDATE_CHUNK,in which six western european territories have celtic languages or cultural traits survived,0.8
1,sent_56b22126e275,CANDIDATE_CHUNK,in which six western european territories have celtic languages or cultural traits survived,0.8
1,sent_59dcce5f420a,CANDIDATE_CHUNK,in which six western european territories have celtic languages or cultural traits survived,0.8
1,sent_5a722c579b88,CANDIDATE_CHUNK,in which six western european territories have celtic languages or cultural traits survived,0.8
1,sent_6b7ef96eddc5,CANDIDATE_CHUNK,in which six western european territories have celtic languages or cultural traits survived,0.8
1,sent_6dc51d5a1006,CANDIDATE_CHUNK,in which six western european territories have celtic languages or cultural traits survived,0.8
1,sent_912eff041c85,CANDIDATE_CHUNK,in which six western european territories have celtic languages or cultural traits survived,0.8
1,sent_9ead0e4470c2,CANDIDATE_CHUNK,in which six western european territories have celtic languages or cultural traits survived,0.8
1,sent_a4bfe9ac90f6,CANDIDATE_CHUNK,in which six western european territories have celtic languages or cultural traits survived,0.8
1,sent_b35d3e920491,CANDIDATE_CHUNK,in which six western european territories have celtic languages or cultural traits survived,0.8
1,sent_bebe39c22754,CANDIDATE_CHUNK,in which six western european territories have celtic languages or cultural traits survived,0.8
1,sent_c07b89b48434,CANDIDATE_CHUNK,in which six western european territories have celtic languages or cultural traits survived,0.8
1,sent_cf984d597fc9,CANDIDATE_CHUNK,in which six western european territories have celtic languages or cultural traits survived,0.8
1,sent_e2f829d36d16,CANDIDATE_CHUNK,in which six western european territories have celtic languages or cultural traits survived,0.8
1,sent_fae4c7f82aaa,CANDIDATE_CHUNK,in which six western european territories have celtic languages or cultural traits survived,0.8
1,sent_1390bf7708b4,CONTAINS,insular celtic languages,1.0
1,sent_59dcce5f420a,CONTAINS,insular celtic languages,1.0
1,sent_9ead0e4470c2,CONTAINS,insular celtic languages,1.0
1,sent_0dedcaccf22e,CONTAINS,interamerican scout jamboree,1.0
1,sent_687a0d9c6a2a,CONTAINS,interamerican scout jamboree,1.0
1,sent_fb0a1fffaf08,CONTAINS,interamerican scout jamboree,1.0
1,sent_018f1b422452,CONTAINS,iqbal f qadir,1.0
1,sent_cbb22ad52001,CONTAINS,iqbal f qadir,1.0
1,sent_43872602e476,CONTAINS,iron eagle soundtrack,1.0
1,sent_e17b1ca5630b,CONTAINS,iron eagle soundtrack,1.0
1,flirtatious rhetorical questions,POSE,its lyrics,1.0
1,sent_52e8d68c6efd,CONTAINS,j d souther,1.0
1,sent_a6568cb48523,CONTAINS,j d souther,1.0
1,sent_988f275aad20,CONTAINS,jack kaiser,1.0
1,sent_05c9bb733a2d,CONTAINS,jack lowden,1.0
1,sent_351027e93ef3,CONTAINS,jack lowden,1.0
1,sent_6bffad100dfd,CONTAINS,jack marshman,1.0
1,sent_ea3a6cd5ad93,CONTAINS,jack marshman,1.0
1,press notoriety,GAIN,jagger,1.0
1,sent_0619ea459209,CONTAINS,jaggerrichards,1.0
1,sent_1450f8cb757e,CONTAINS,jaggerrichards,1.0
1,sent_3d0974a19179,CONTAINS,jaggerrichards,1.0
1,sent_bd189569d5d1,CONTAINS,jaggerrichards,1.0
1,sent_04a2f3f4d671,CONTAINS,jamie brown composer,1.0
1,sent_7f8dd991e74c,CONTAINS,jamie brown composer,1.0
1,sent_0228f29340bc,CANDIDATE_CHUNK,jason regler stated that he had the idea for the flashing wristbands during a song built around which instrument,0.8
1,sent_02a80f516545,CANDIDATE_CHUNK,jason regler stated that he had the idea for the flashing wristbands during a song built around which instrument,0.8
1,sent_08b1fb1d3756,CANDIDATE_CHUNK,jason regler stated that he had the idea for the flashing wristbands during a song built around which instrument,0.8
1,sent_251c2da799b4,CANDIDATE_CHUNK,jason regler stated that he had the idea for the flashing wristbands during a song built around which instrument,0.8
1,sent_25c7ba6f9eb9,CANDIDATE_CHUNK,jason regler stated that he had the idea for the flashing wristbands during a song built around which instrument,0.8
1,sent_31a359fb9f75,CANDIDATE_CHUNK,jason regler stated that he had the idea for the flashing wristbands during a song built around which instrument,0.8
1,sent_377d82f72d72,CANDIDATE_CHUNK,jason regler stated that he had the idea for the flashing wristbands during a song built around which instrument,0.8
1,sent_3be8961f4a6e,CANDIDATE_CHUNK,jason regler stated that he had the idea for the flashing wristbands during a song built around which instrument,0.8
1,sent_451d1a2a3d39,CANDIDATE_CHUNK,jason regler stated that he had the idea for the flashing wristbands during a song built around which instrument,0.8
1,sent_5d5661ca469e,CANDIDATE_CHUNK,jason regler stated that he had the idea for the flashing wristbands during a song built around which instrument,0.8
1,sent_6e44f1e9a720,CANDIDATE_CHUNK,jason regler stated that he had the idea for the flashing wristbands during a song built around which instrument,0.8
1,sent_887b6134becf,CANDIDATE_CHUNK,jason regler stated that he had the idea for the flashing wristbands during a song built around which instrument,0.8
1,sent_8a0eb1302165,CANDIDATE_CHUNK,jason regler stated that he had the idea for the flashing wristbands during a song built around which instrument,0.8
1,sent_9c7ee884c4fe,CANDIDATE_CHUNK,jason regler stated that he had the idea for the flashing wristbands during a song built around which instrument,0.8
1,sent_a5c29d48b7ea,CANDIDATE_CHUNK,jason regler stated that he had the idea for the flashing wristbands during a song built around which instrument,0.8
1,sent_a8817c319449,CANDIDATE_CHUNK,jason regler stated that he had the idea for the flashing wristbands during a song built around which instrument,0.8
1,sent_cc13bb392d5c,CANDIDATE_CHUNK,jason regler stated that he had the idea for the flashing wristbands during a song built around which instrument,0.8
1,sent_e2368cd6e024,CANDIDATE_CHUNK,jason regler stated that he had the idea for the flashing wristbands during a song built around which instrument,0.8
1,sent_e51ac8cab446,CANDIDATE_CHUNK,jason regler stated that he had the idea for the flashing wristbands during a song built around which instrument,0.8
1,sent_fb99ede8403d,CANDIDATE_CHUNK,jason regler stated that he had the idea for the flashing wristbands during a song built around which instrument,0.8
1,sent_179a35a63da6,CONTAINS,jayne grayson,1.0
1,sent_3d02c5534c23,CONTAINS,jean kennedy smith,1.0
1,sent_d45ff546221e,CONTAINS,jean kennedy smith,1.0
1,sent_021ad9018b30,CONTAINS,jesse stone thin ice,1.0
1,sent_1f2d187202a0,CONTAINS,jesse stone thin ice,1.0
1,sent_26e3327aefb3,CONTAINS,jesse stone thin ice,1.0
1,sent_62767b676200,CONTAINS,jesse stone thin ice,1.0
1,sent_8147651ddb6d,CONTAINS,jimmie rodgers pop singer,1.0
1,sent_e8060ca7d7b6,CONTAINS,jimmie rodgers pop singer,1.0
1,sent_5cff5bbd66ce,CONTAINS,joby talbot,1.0
1,sent_d0a74ed74572,CONTAINS,joe estevez,1.0
1,sent_fde23915ed0f,CONTAINS,joe estevez,1.0
1,sent_d409a3df29fa,CONTAINS,john f fitzgerald,1.0
1,sent_d1a9dc45972d,CONTAINS,john hair and son,1.0
1,sent_42aa5b8404ef,CONTAINS,johnny english,1.0
1,sent_a21a159923fe,CONTAINS,johnny english,1.0
1,sent_af95df1b6fd9,CONTAINS,johnny english,1.0
1,sent_aef58d5bd81f,CONTAINS,johnny english film series,1.0
1,sent_b5c91029c54d,CONTAINS,johnny english film series,1.0
1,sent_c79e482aa9d5,CONTAINS,johnny english film series,1.0
1,sent_ce9cee1a8e9e,CONTAINS,johnny english film series,1.0
1,sent_28138a546d12,CONTAINS,johnny english reborn,1.0
1,sent_e600f3a3e2ff,CONTAINS,johnny english reborn,1.0
1,sent_583cf308b087,CONTAINS,jonathan marray,1.0
1,sent_dce5f2ecffb1,CONTAINS,jonathan marray,1.0
1,sent_0f7f1d4757a4,CONTAINS,jordan aviation,1.0
1,sent_164e1d7ac235,CONTAINS,jordan aviation,1.0
1,sent_4d950424c97d,CONTAINS,jordan aviation,1.0
1,sent_76711395fb9a,CONTAINS,jordan aviation,1.0
1,sent_143210666877,CONTAINS,joris jansen rapelje,1.0
1,sent_9e239c874d61,CONTAINS,joris jansen rapelje,1.0
1,sent_1962414087a2,CONTAINS,journal of celtic linguistics,1.0
1,sent_6dc51d5a1006,CONTAINS,journal of celtic linguistics,1.0
1,sent_4bab493788cd,CONTAINS,joy mick jagger song,1.0
1,sent_5605fccde88b,CONTAINS,juan manuel marquez,1.0
1,sent_9cb138bd6019,CONTAINS,juan manuel marquez,1.0
1,sent_66986cf94c41,CONTAINS,juan manuel marquez vs joel casamayor,1.0
1,sent_a7b0d9eeeb55,CONTAINS,juan manuel marquez vs joel casamayor,1.0
1,sent_56c020994b0a,CONTAINS,juan manuel marquez vs juan diaz,1.0
1,sent_5e0a386cbb09,CONTAINS,juan manuel marquez vs juan diaz,1.0
1,sent_61c9409db278,CONTAINS,juan manuel marquez vs juan diaz ii,1.0
1,sent_ee4542ffcec5,CONTAINS,juan manuel marquez vs juan diaz ii,1.0
1,sent_4a630d87fa30,CONTAINS,juan martin del potro,1.0
1,sent_2be23f5ffcdb,CONTAINS,juan martin del potro career statistics,1.0
1,sent_57dd6468005a,CONTAINS,juan martin del potro career statistics,1.0
1,sent_81038376ec04,CONTAINS,juan martin del potro career statistics,1.0
1,sent_85167984cf9c,CONTAINS,juan martin del potro career statistics,1.0
1,sent_942000a77182,CONTAINS,judith weir,1.0
1,sent_3b24e585911f,CONTAINS,k a applegate,1.0
1,sent_5cb652d44484,CONTAINS,k a applegate,1.0
1,sent_b577587fb0d0,CONTAINS,k a applegate,1.0
1,sent_a0424450d528,CONTAINS,kara kennedy,1.0
1,sent_eb9e5d65ab9a,CONTAINS,kara kennedy,1.0
1,sent_7d69c13f80f3,CONTAINS,karakum canal,1.0
1,sent_aaefe5252186,CONTAINS,karakum canal,1.0
1,sent_0571400b2a56,CONTAINS,kate buffery,1.0
1,sent_366a90ea6e45,CONTAINS,kelvin gastelum,1.0
1,sent_6f798b5776f3,CONTAINS,kelvin gastelum,1.0
1,sent_f118b643de8b,CONTAINS,kelvin gastelum,1.0
1,sent_32f5c835e949,CONTAINS,ken stott,1.0
1,sent_6d396620a25a,CONTAINS,ken stott,1.0
1,sent_e67392f6fc3d,CONTAINS,ken stott,1.0
1,sent_35e4c58f8f2c,CONTAINS,kennedy compound,1.0
1,sent_894ea34f833f,CONTAINS,kennedy compound,1.0
1,sent_8a7de82efaf1,CONTAINS,kennedy compound,1.0
1,sent_776eb771aa14,CONTAINS,kerry kennedy,1.0
1,sent_8e605661dafc,CONTAINS,kerry kennedy,1.0
1,sent_9df756767553,CONTAINS,kerry kennedy,1.0
1,sent_efa2b98f9cf2,CONTAINS,kerry kennedy,1.0
1,sent_19117ccc6559,CONTAINS,kevin mckidd,1.0
1,sent_3b64a7842567,CONTAINS,kevin mckidd,1.0
1,sent_849d2486b6f5,CONTAINS,kevin mckidd,1.0
1,sent_fb716ae41a41,CONTAINS,kevin mckidd,1.0
1,sent_2f40d630ee32,CONTAINS,kiefts war,1.0
1,sent_8f188399b333,CONTAINS,kiefts war,1.0
1,sent_9245541288e2,CONTAINS,kiefts war,1.0
1,sent_9e82a4737cfa,CONTAINS,kiefts war,1.0
