doc_title,id,is_gold,label,reliability,type
,alex rocco,,PERSON,0.8,Entity
,alexander zverev,,PERSON,0.8,Entity
,alexandre dumas,,PERSON,0.8,Entity
,alexei kondratiev,,Alexei Kondratiev,0.8,Document
,alfredo giannetti,,PERSON,0.8,Entity
,algeria,,GPE,0.8,Entity
,ali alawi,,PERSON,0.8,Entity
,alien crime syndicate,,ORG,0.8,Entity
,alien fame,,NOUN_PHRASE,0.8,Concept
,all about lisa,,All About Lisa,0.8,Document
,all cartel organizations,,NOUN_PHRASE,0.8,Concept
,all egbertjan weber,,NOUN_PHRASE,0.8,Concept
,all flags,,NOUN_PHRASE,0.8,Concept
,all imax theatres,,NOUN_PHRASE,0.8,Concept
,all singles,,NOUN_PHRASE,0.8,Concept
,all six players,,NOUN_PHRASE,0.8,Concept
,all state agencies,,NOUN_PHRASE,0.8,Concept
,allan grigg,,PERSON,0.8,Entity
,allan p grigg,,PERSON,0.8,Entity
,allegiant air,,PERSON,0.8,Entity
,allen shapiro,,PERSON,0.8,Entity
,allison,,PERSON,0.8,Entity
,allmusic,,ORG,0.8,Entity
,almost 50 percent,,NOUN_PHRASE,0.8,Concept
,aloysius ohare,,PERSON,0.8,Entity
,also modern arizona,,NOUN_PHRASE,0.8,Concept
,alternates,,NOUN_PHRASE,0.8,Concept
,alton,,GPE,0.8,Entity
,alvey,,ORG,0.8,Entity
,always audacious,,Always Audacious,0.8,Document
,amanda mealing,,PERSON,0.8,Entity
,amateur wrestling,,NOUN_PHRASE,0.8,Concept
,amazigh,,ORG,0.8,Entity
,amazonian languages,,Amazonian languages,0.8,Document
,ambika subramaniam,,PERSON,0.8,Entity
,amc,,ORG,0.8,Entity
,america,,GPE,0.8,Entity
,american beauty original motion picture score,,American Beauty: Original Motion Picture Score,0.8,Document
,american businessman,,NOUN_PHRASE,0.8,Concept
,american eagle,,ORG,0.8,Entity
,american rapper,,NOUN_PHRASE,0.8,Concept
,american revolutionary war,,ORG,0.8,Entity
,american singer,,NOUN_PHRASE,0.8,Concept
,american singer beyonce,,NOUN_PHRASE,0.8,Concept
,american wings aviation,,ORG,0.8,Entity
,americca,,GPE,0.8,Entity
,amman,,GPE,0.8,Entity
,ammojam,,NOUN_PHRASE,0.8,Concept
,amy huberman,,PERSON,0.8,Entity
,an abugida,,NOUN_PHRASE,0.8,Concept
,an account,,NOUN_PHRASE,0.8,Concept
,an acoustic debut,,NOUN_PHRASE,0.8,Concept
,an actor,,NOUN_PHRASE,0.8,Concept
,an adaptation,,NOUN_PHRASE,0.8,Concept
,an allaction,,NOUN_PHRASE,0.8,Concept
,an american,,NOUN_PHRASE,0.8,Concept
,an american actor,,NOUN_PHRASE,0.8,Concept
,an american actress,,NOUN_PHRASE,0.8,Concept
,an american attorney,,NOUN_PHRASE,0.8,Concept
,an american businessman,,NOUN_PHRASE,0.8,Concept
,an american cartoonist,,NOUN_PHRASE,0.8,Concept
,an american composer,,NOUN_PHRASE,0.8,Concept
,an american musician,,NOUN_PHRASE,0.8,Concept
,an american philanthropist,,NOUN_PHRASE,0.8,Concept
,an american politician,,NOUN_PHRASE,0.8,Concept
,an american producer,,NOUN_PHRASE,0.8,Concept
,an american singer,,NOUN_PHRASE,0.8,Concept
,an american socialite,,NOUN_PHRASE,0.8,Concept
,an ancient lakebed,,NOUN_PHRASE,0.8,Concept
,an arc,,NOUN_PHRASE,0.8,Concept
,an area,,NOUN_PHRASE,0.8,Concept
,an armenianamerican photojournalist,,NOUN_PHRASE,0.8,Concept
,an assistant director,,NOUN_PHRASE,0.8,Concept
,an associate attorney,,NOUN_PHRASE,0.8,Concept
,an attack,,NOUN_PHRASE,0.8,Concept
,an attorney,,NOUN_PHRASE,0.8,Concept
,an author,,NOUN_PHRASE,0.8,Concept
,an autotetraploid,,NOUN_PHRASE,0.8,Concept
,an earlier group,,NOUN_PHRASE,0.8,Concept
,an earlier opera,,NOUN_PHRASE,0.8,Concept
,an early incarnation,,NOUN_PHRASE,0.8,Concept
,an enclave,,NOUN_PHRASE,0.8,Concept
,an ending,,NOUN_PHRASE,0.8,Concept
,an english brewer,,NOUN_PHRASE,0.8,Concept
,an english brewery,,NOUN_PHRASE,0.8,Concept
,an english filmmaker,,NOUN_PHRASE,0.8,Concept
,an english singersongwriter,,NOUN_PHRASE,0.8,Concept
,an enrollment,,NOUN_PHRASE,0.8,Concept
,an ensemble cast,,NOUN_PHRASE,0.8,Concept
,an epic trilogy,,NOUN_PHRASE,0.8,Concept
,an episode,,NOUN_PHRASE,0.8,Concept
,an expanded edition,,NOUN_PHRASE,0.8,Concept
,an experiment,,NOUN_PHRASE,0.8,Concept
,an extended play,,NOUN_PHRASE,0.8,Concept
,an iata member,,NOUN_PHRASE,0.8,Concept
,an important parasitoid,,NOUN_PHRASE,0.8,Concept
,an important provider,,NOUN_PHRASE,0.8,Concept
,an independent brewer,,NOUN_PHRASE,0.8,Concept
,an independent city,,NOUN_PHRASE,0.8,Concept
,an industrial canal,,NOUN_PHRASE,0.8,Concept
,an insane combination,,NOUN_PHRASE,0.8,Concept
,an intense career,,NOUN_PHRASE,0.8,Concept
,an international incident,,NOUN_PHRASE,0.8,Concept
,an interview,,NOUN_PHRASE,0.8,Concept
,an irish farmer,,NOUN_PHRASE,0.8,Concept
,an irrigation canal,,NOUN_PHRASE,0.8,Concept
,an italian actor,,NOUN_PHRASE,0.8,Concept
,an na,,An Na,0.8,Document
,an opera,,NOUN_PHRASE,0.8,Concept
,an organ,,NOUN_PHRASE,0.8,Concept
,anastasia plakias,,PERSON,0.8,Entity
,anatolia,,GPE,0.8,Entity
,ancient peoples,,NOUN_PHRASE,0.8,Concept
,anderson,,PERSON,0.8,Entity
,andrea alpago,,Andrea Alpago,0.8,Document
,andrew james,,PERSON,0.8,Entity
,andy milonakis,,PERSON,0.8,Entity
,andy morahan,,PERSON,0.8,Entity
,andy murray,,PERSON,0.8,Entity
,andy williams,,Andy Williams,0.8,Document
,angela lansbury,,PERSON,0.8,Entity
,angelo rizzoli,,PERSON,0.8,Entity
,anger,,NOUN_PHRASE,0.8,Concept
,anheuser,,ORG,0.8,Entity
,animator,,NOUN_PHRASE,0.8,Concept
,anita pallenberg,,PERSON,0.8,Entity
,anmol gagan maan,,Anmol Gagan Maan,0.8,Document
,ann arbor,,GPE,0.8,Entity
,ann haydon jones,,PERSON,0.8,Entity
,anna karenina,,PERSON,0.8,Entity
,annabel jankel,,PERSON,0.8,Entity
,anne reid,,PERSON,0.8,Entity
,annette hanshaw,,PERSON,0.8,Entity
,another day,,NOUN_PHRASE,0.8,Concept
,ansari,,GPE,0.8,Entity
,antalya,,GPE,0.8,Entity
,antennas,,ORG,0.8,Entity
,anthony boucher,,PERSON,0.8,Entity
,anthony hopkins,,PERSON,0.8,Entity
,anthony shriver,,Anthony Shriver,0.8,Document
,antiquity,,NOUN_PHRASE,0.8,Concept
,antiterrorism prosecutor,,NOUN_PHRASE,0.8,Concept
,antolin biaa podlaska county,,"Antolin, Biała Podlaska County",0.8,Document
,anton chekhovs,,PERSON,0.8,Entity
,any connotations,,NOUN_PHRASE,0.8,Concept
,any courts,,NOUN_PHRASE,0.8,Concept
,any sort,,NOUN_PHRASE,0.8,Concept
,apaches,,PERSON,0.8,Entity
,appearance,,NOUN_PHRASE,0.8,Concept
,applause,,NOUN_PHRASE,0.8,Concept
,applause lady gaga song,,Applause (Lady Gaga song),0.8,Document
,applegate,,ORG,0.8,Entity
,approval,,NOUN_PHRASE,0.8,Concept
,approximately 1600 students,,NOUN_PHRASE,0.8,Concept
,approximately 300 students,,NOUN_PHRASE,0.8,Concept
,approximately 350 students,,NOUN_PHRASE,0.8,Concept
,approximately 48,,NOUN_PHRASE,0.8,Concept
,approximately 77 miles,,NOUN_PHRASE,0.8,Concept
,april,,NOUN_PHRASE,0.8,Concept
,april 1 1977,,DATE,0.8,Entity
,april 1 2007,,DATE,0.8,Entity
,april 19 1987,,DATE,0.8,Entity
,april 19 2013,,DATE,0.8,Entity
,april 1995,,DATE,0.8,Entity
,april 21 1991,,DATE,0.8,Entity
,april 25 1917 june 15 1996,,DATE,0.8,Entity
,april 25 2012,,DATE,0.8,Entity
,april 8 1895,,DATE,0.8,Entity
,arab ancestry,,NOUN_PHRASE,0.8,Concept
,arab origins,,NOUN_PHRASE,0.8,Concept
,arabia,,GPE,0.8,Entity
,arabic script,,NOUN_PHRASE,0.8,Concept
,arabs in india,,Arabs in India,0.8,Document
,aral sea,,LOC,0.8,Entity
,archaeology,,NOUN_PHRASE,0.8,Concept
,arctic,,LOC,0.8,Entity
,arden altino,,ORG,0.8,Entity
,are both jonathan marray and wayne black british,,Are both Jonathan Marray and Wayne Black British?,1.0,Question
,are mick jagger and brett scallions both musicians,,Are Mick Jagger and Brett Scallions both musicians?,1.0,Question
,are you my woman tell me so,,WORK_OF_ART,0.8,Entity
,argentina,,GPE,0.8,Entity
,arizona,,GPE,0.8,Entity
,armida,,NOUN_PHRASE,0.8,Concept
,armida weir,,Armida (Weir),0.8,Document
,armstrong,,PERSON,0.8,Entity
,army air force,,ORG,0.8,Entity
,arnaud clement,,ORG,0.8,Entity
,arnold,,PERSON,0.8,Entity
,arnold schwarzenegger,,PERSON,0.8,Entity
,art films,,NOUN_PHRASE,0.8,Concept
,art history,,NOUN_PHRASE,0.8,Concept
,art laboe,,Art Laboe,0.8,Document
,art parkinson,,PERSON,0.8,Entity
,arthur,,PERSON,0.8,Entity
,arthur egnoian,,PERSON,0.8,Entity
,arthurian legends,,NOUN_PHRASE,0.8,Concept
,article iii section,,NOUN_PHRASE,0.8,Concept
,artie mitchell,,PERSON,0.8,Entity
,artist,,NOUN_PHRASE,0.8,Concept
,artistically talented students,,NOUN_PHRASE,0.8,Concept
,artists,,NOUN_PHRASE,0.8,Concept
,artists micaela durand,,NOUN_PHRASE,0.8,Concept
,arts,,NOUN_PHRASE,0.8,Concept
,ashgray,,ORG,0.8,Entity
,ashton kutcher,,PERSON,0.8,Entity
,asia,,LOC,0.8,Entity
,asir province,,GPE,0.8,Entity
,ask,,NOUN_PHRASE,0.8,Concept
,ask the smiths song,,Ask (The Smiths song),0.8,Document
,asriel,,PERSON,0.8,Entity
,association,,NOUN_PHRASE,0.8,Concept
,astrid bergesfrisbey,,NOUN_PHRASE,0.8,Concept
,astronomy,,NOUN_PHRASE,0.8,Concept
,atkinson,,PERSON,0.8,Entity
,atp,,ORG,0.8,Entity
,attacks,,NOUN_PHRASE,0.8,Concept
,attention,,NOUN_PHRASE,0.8,Concept
,attorney,,NOUN_PHRASE,0.8,Concept
,attorney general,,NOUN_PHRASE,0.8,Concept
,attorney general opinions,,NOUN_PHRASE,0.8,Concept
,attorney generals duties,,NOUN_PHRASE,0.8,Concept
,auckland,,NOUN_PHRASE,0.8,Concept
,audacious,,NOUN_PHRASE,0.8,Concept
,audiences,,NOUN_PHRASE,0.8,Concept
,audrey,,PERSON,0.8,Entity
,august,,NOUN_PHRASE,0.8,Concept
,august 19 1872,,DATE,0.8,Entity
,august 1932,,DATE,0.8,Entity
,august 1993,,DATE,0.8,Entity
,august 22 1972,,DATE,0.8,Entity
,august 23 1973,,DATE,0.8,Entity
,august 30 2004,,DATE,0.8,Entity
,august 7 1925,,DATE,0.8,Entity
,august 8 2016,,DATE,0.8,Entity
,australia,,GPE,0.8,Entity
,australian citizens,,NOUN_PHRASE,0.8,Concept
,australian life,,NOUN_PHRASE,0.8,Concept
,australian residents,,NOUN_PHRASE,0.8,Concept
,australian rock band,,NOUN_PHRASE,0.8,Concept
,author,,NOUN_PHRASE,0.8,Concept
,av flight,,PERSON,0.8,Entity
,awake,,NOUN_PHRASE,0.8,Concept
,awake film,,Awake (film),0.8,Document
,award,,NOUN_PHRASE,0.8,Concept
,ayuthaya,,GPE,0.8,Entity
,b82,,PERSON,0.8,Entity
,b83,,ORG,0.8,Entity
,badlands,,NOUN_PHRASE,0.8,Concept
,badlands unlimited,,Badlands Unlimited,0.8,Document
,balin,,PERSON,0.8,Entity
,balkan beat box,,NOUN_PHRASE,0.8,Concept
,balkans,,LOC,0.8,Entity
,ballads,,NOUN_PHRASE,0.8,Concept
,ballistic missile attack,,NOUN_PHRASE,0.8,Concept
,bam,,ORG,0.8,Entity
,bambara,,GPE,0.8,Entity
,banjo,,NOUN_PHRASE,0.8,Concept
,banu assad,,ORG,0.8,Entity
,bar,,ORG,0.8,Entity
,barbed wire,,NOUN_PHRASE,0.8,Concept
,barbed wire 1927 film,,Barbed Wire (1927 film),0.8,Document
,barnatt,,PERSON,0.8,Entity
,bart simpson,,PERSON,0.8,Entity
,baseball,,NOUN_PHRASE,0.8,Concept
,basil poledouris,,PERSON,0.8,Entity
,basketball,,NOUN_PHRASE,0.8,Concept
,bass,,NOUN_PHRASE,0.8,Concept
,bass guitar,,NOUN_PHRASE,0.8,Concept
,bassist jeff rouse,,NOUN_PHRASE,0.8,Concept
,batak,,ORG,0.8,Entity
,batman,,WORK_OF_ART,0.8,Entity
,batman score,,Batman (score),0.8,Document
,bbc,,ORG,0.8,Entity
,bbc tv,,ORG,0.8,Entity
,bean,,PERSON,0.8,Entity
,beat box,,PERSON,0.8,Entity
,beautiful disease,,WORK_OF_ART,0.8,Entity
,beautiful young minds,,Beautiful Young Minds,0.8,Document
,beauty,,NOUN_PHRASE,0.8,Concept
,beauty and the beast,,WORK_OF_ART,0.8,Entity
,beauty and the beast 1991 soundtrack,,Beauty and the Beast (1991 soundtrack),0.8,Document
,beauty and the beast original motion picture soundtrack,,WORK_OF_ART,0.8,Entity
,beauty original motion picture score,,WORK_OF_ART,0.8,Entity
,becker,,PERSON,0.8,Entity
,beckeredberg rivalry,,Becker–Edberg rivalry,0.8,Document
,beds,,NOUN_PHRASE,0.8,Concept
,beds are burning,,WORK_OF_ART,0.8,Entity
,beer,,NOUN_PHRASE,0.8,Concept
,beers,,NOUN_PHRASE,0.8,Concept
,bees,,ORG,0.8,Entity
,beethoven,,NOUN_PHRASE,0.8,Concept
,begun,,PERSON,0.8,Entity
,behalf,,NOUN_PHRASE,0.8,Concept
,behind the player duff mckagan,,Behind the Player: Duff McKagan,0.8,Document
,belarus,,GPE,0.8,Entity
,belcheck,,PERSON,0.8,Entity
,belgian actor,,NOUN_PHRASE,0.8,Concept
,belize,,GPE,0.8,Entity
,belize city,,GPE,0.8,Entity
,bellator,,NOUN_PHRASE,0.8,Concept
,beltranleyva cartel,,ORG,0.8,Entity
,ben miller,,PERSON,0.8,Entity
,benjamin britten,,PERSON,0.8,Entity
,benjamin levin,,PERSON,0.8,Entity
,benny blanco,,PERSON,0.8,Entity
,berber,,PERSON,0.8,Entity
,berber languages,,NOUN_PHRASE,0.8,Concept
,berber orthography,,Berber orthography,0.8,Document
,berbers,,PERSON,0.8,Entity
,bergen,,ORG,0.8,Entity
,bergen county,,GPE,0.8,Entity
,bergen square,,NOUN_PHRASE,0.8,Concept
,bernard hill,,PERSON,0.8,Entity
,bernard lee,,PERSON,0.8,Entity
,bernstein,,NOUN_PHRASE,0.8,Concept
,berthold viertel,,GPE,0.8,Entity
,bess,,NOUN_PHRASE,0.8,Concept
,bessie smith,,PERSON,0.8,Entity
,best actor,,NOUN_PHRASE,0.8,Concept
,best actress,,NOUN_PHRASE,0.8,Concept
,best compilation soundtrack,,NOUN_PHRASE,0.8,Concept
,best compilation soundtrack for visual media,,ORG,0.8,Entity
,best director,,NOUN_PHRASE,0.8,Concept
,best feature film,,WORK_OF_ART,0.8,Entity
,best friends,,WORK_OF_ART,0.8,Entity
,best friends brother,,Best Friend's Brother,0.8,Document
,best international actor,,ORG,0.8,Entity
,best toronto beer,,NOUN_PHRASE,0.8,Concept
,best toronto microbrewery,,NOUN_PHRASE,0.8,Concept
,best writing,,NOUN_PHRASE,0.8,Concept
,betty white,,PERSON,0.8,Entity
,between 1925 and 1928,,DATE,0.8,Entity
,between 1953 and 1958,,DATE,0.8,Entity
,between 1984 and 1996,,DATE,0.8,Entity
,between 1985 and 1996,,DATE,0.8,Entity
,between 2003 and 2007,,DATE,0.8,Entity
,between 2008 and 2012,,DATE,0.8,Entity
,between the late 1890s,,DATE,0.8,Entity
,beyonce,,PERSON,0.8,Entity
,bhangra,,ORG,0.8,Entity
,bhangra songs,,NOUN_PHRASE,0.8,Concept
,biaa podlaska,,ORG,0.8,Entity
,biaystok,,GPE,0.8,Entity
,bigbang member daesung,,NOUN_PHRASE,0.8,Concept
,bill,,PERSON,0.8,Entity
,bill withers,,PERSON,0.8,Entity
,billings,,GPE,0.8,Entity
,billy hill,,PERSON,0.8,Entity
,billy howle,,PERSON,0.8,Entity
,bing crosby,,PERSON,0.8,Entity
,bionicle,,ORG,0.8,Entity
,bionicle chronicles,,WORK_OF_ART,0.8,Entity
,bionicle legends,,Bionicle Legends,0.8,Document
,bionicle super chapter books,,WORK_OF_ART,0.8,Entity
,bishop international airport,,Bishop International Airport,0.8,Document
,bjork,,ORG,0.8,Entity
,black 13,,Black 13,0.8,Document
,blackwell,,PERSON,0.8,Entity
,blackzilians,,Blackzilians,0.8,Document
,blog wars,,Blog Wars,0.8,Document
,blond eckbert,,Blond Eckbert,0.8,Document
,blow kesha song,,Blow (Kesha song),0.8,Document
,blue,,NOUN_PHRASE,0.8,Concept
,blues sides,,PERSON,0.8,Entity
,bob bryan,,PERSON,0.8,Entity
,bob marley,,PERSON,0.8,Entity
,bob wills,,PERSON,0.8,Entity
,bobby,,PERSON,0.8,Entity
,bobby 2006 film,,Bobby (2006 film),0.8,Document
,bodies,,NOUN_PHRASE,0.8,Concept
,bodybuilder,,NOUN_PHRASE,0.8,Concept
,boeing,,ORG,0.8,Entity
,bogota,,PERSON,0.8,Entity
,bollywood,,PERSON,0.8,Entity
,bon jovis,,GPE,0.8,Entity
,bond,,ORG,0.8,Entity
,bond writers,,NOUN_PHRASE,0.8,Concept
,bono,,PERSON,0.8,Entity
,bonusbaby,,NOUN_PHRASE,0.8,Concept
,books,,NOUN_PHRASE,0.8,Concept
,borders,,NOUN_PHRASE,0.8,Concept
,boris becker,,PERSON,0.8,Entity
,both general aviation,,NOUN_PHRASE,0.8,Concept
,both passengers,,NOUN_PHRASE,0.8,Concept
,both sides,,NOUN_PHRASE,0.8,Concept
,both singles,,NOUN_PHRASE,0.8,Concept
,both the nizam,,NOUN_PHRASE,0.8,Concept
,both womens singles,,NOUN_PHRASE,0.8,Concept
,boxing,,NOUN_PHRASE,0.8,Concept
,boyfriend moondoggie,,NOUN_PHRASE,0.8,Concept
,boys,,NOUN_PHRASE,0.8,Concept
,brad pitt,,PERSON,0.8,Entity
,bradley hume,,PERSON,0.8,Entity
,brahmic,,PERSON,0.8,Entity
,bramcote brewery,,PERSON,0.8,Entity
,branko tomovic,,Branko Tomović,0.8,Document
,brat pack of,,ORG,0.8,Entity
,brazil,,GPE,0.8,Entity
,breanna smith,,PERSON,0.8,Entity
,breton,,GPE,0.8,Entity
,brett allen scallions,,PERSON,0.8,Entity
,brett scallions,,Brett Scallions,0.8,Document
,brewer,,NOUN_PHRASE,0.8,Concept
,brian r etting,,Brian R. Etting,0.8,Document
,brian tyler,,PERSON,0.8,Entity
,bric arts,,ORG,0.8,Entity
,brisbane,,GPE,0.8,Entity
,britain,,GPE,0.8,Entity
,british academy scotland awards,,ORG,0.8,Entity
,british secret intelligence service,,ORG,0.8,Entity
,british secret service,,ORG,0.8,Entity
,british television,,ORG,0.8,Entity
,britney spears,,PERSON,0.8,Entity
,brittany,,GPE,0.8,Entity
,broadway,,NOUN_PHRASE,0.8,Concept
,broadway love,,Broadway Love,0.8,Document
,broken,,PERSON,0.8,Entity
,broken glass,,PERSON,0.8,Entity
,bronx,,GPE,0.8,Entity
,bronze float,,PERSON,0.8,Entity
,brooding looks,,NOUN_PHRASE,0.8,Concept
,brooklyn,,GPE,0.8,Entity
,brooklyn grange,,Brooklyn Grange,0.8,Document
,brooklyn heights,,Brooklyn Heights,0.8,Document
,brooklyn village,,GPE,0.8,Entity
,brooks,,ORG,0.8,Entity
,broward,,GPE,0.8,Entity
,broward county,,GPE,0.8,Entity
,brownsville,,GPE,0.8,Entity
,bruce larkin,,PERSON,0.8,Entity
,bryan schroder,,Bryan Schroder,0.8,Document
,bsides,,NOUN_PHRASE,0.8,Concept
,buddha,,NOUN_PHRASE,0.8,Concept
,buena vista distribution,,ORG,0.8,Entity
,buenos aires,,GPE,0.8,Entity
,buginese,,NOUN_PHRASE,0.8,Concept
,burns,,PERSON,0.8,Entity
,bury st edmunds,,NOUN_PHRASE,0.8,Concept
,bus routes,,NOUN_PHRASE,0.8,Concept
,busan port,,NOUN_PHRASE,0.8,Concept
,busch inbev,,PERSON,0.8,Entity
,bush,,PERSON,0.8,Entity
,business management,,ORG,0.8,Entity
,businessman,,NOUN_PHRASE,0.8,Concept
,by the beautiful sea song,,By the Beautiful Sea (song),0.8,Document
,bytow,,GPE,0.8,Entity
,bytow county,,GPE,0.8,Entity
,c6 canal,,PERSON,0.8,Entity
,cadet anderson,,NOUN_PHRASE,0.8,Concept
,california,,GPE,0.8,Entity
,california state summer school for the arts,,California State Summer School for the Arts,0.8,Document
,californication,,NOUN_PHRASE,0.8,Concept
,camarillo,,GPE,0.8,Entity
,camas,,PERSON,0.8,Entity
,cammarata,,GPE,0.8,Entity
,campaigner,,NOUN_PHRASE,0.8,Concept
,campus,,NOUN_PHRASE,0.8,Concept
,canada,,GPE,0.8,Entity
,canadian brewery,,NOUN_PHRASE,0.8,Concept
,canadian brewery of the year,,WORK_OF_ART,0.8,Entity
,canals,,NOUN_PHRASE,0.8,Concept
,canned laughter,,PERSON,0.8,Entity
,canned laughter sitcom,,Canned Laughter (sitcom),0.8,Document
,canon,,NOUN_PHRASE,0.8,Concept
,cape cod,,PERSON,0.8,Entity
,capitol records,,ORG,0.8,Entity
,captain john underhill,,NOUN_PHRASE,0.8,Concept
,captain kidd,,NOUN_PHRASE,0.8,Concept
,carabobo field,,Carabobo Field,0.8,Document
,cardiothoracic surgical registrar,,NOUN_PHRASE,0.8,Concept
,cardiothoracics,,NOUN_PHRASE,0.8,Concept
,careers,,NOUN_PHRASE,0.8,Concept
,cargo,,NOUN_PHRASE,0.8,Concept
,cargo 360,,Cargo 360,0.8,Document
,cargo services,,NOUN_PHRASE,0.8,Concept
,carl prekopp,,PERSON,0.8,Entity
,carlene lefevre,,Carlene LeFevre,0.8,Document
,caroline kennedy,,PERSON,0.8,Entity
,carrier canal,,Carrier Canal,0.8,Document
,cartoonist matt groening,,NOUN_PHRASE,0.8,Concept
,casamayor,,PERSON,0.8,Entity
,cases,,NOUN_PHRASE,0.8,Concept
,caseys shadow,,WORK_OF_ART,0.8,Entity
,castle rock brewery,,Castle Rock Brewery,0.8,Document
,casualty,,NOUN_PHRASE,0.8,Concept
,cat,,ORG,0.8,Entity
,catalina,,NOUN_PHRASE,0.8,Concept
,catalina catalyntje trico,,ORG,0.8,Entity
,catalyntje trico,,NOUN_PHRASE,0.8,Concept
,catch wrestling,,NOUN_PHRASE,0.8,Concept
,caterpillars,,NOUN_PHRASE,0.8,Concept
,caucasian languages,,NOUN_PHRASE,0.8,Concept
,caucasian peoples,,NOUN_PHRASE,0.8,Concept
,cavalcade,,ORG,0.8,Entity
,cavalcade audiobook,,NOUN_PHRASE,0.8,Concept
,cbbc,,ORG,0.8,Entity
,cbs,,ORG,0.8,Entity
,cdg,,ORG,0.8,Entity
,cdr,,ORG,0.8,Entity
,cedar ridge high school texas,,Cedar Ridge High School (Texas),0.8,Document
,celine dion,,PERSON,0.8,Entity
,celtae,,PERSON,0.8,Entity
,celtic,,ORG,0.8,Entity
,celtic art,,Celtic art,0.8,Document
,celtic languages,,NOUN_PHRASE,0.8,Concept
,celtic linguistics,,NOUN_PHRASE,0.8,Concept
,celtic nations,,Celtic nations,0.8,Document
,celtic philology,,NOUN_PHRASE,0.8,Concept
,celtic studies,,NOUN_PHRASE,0.8,Concept
,celtology,,ORG,0.8,Entity
,celts,,NOUN_PHRASE,0.8,Concept
,centenarian,,NOUN_PHRASE,0.8,Concept
,central academic centres,,NOUN_PHRASE,0.8,Concept
,central idaho,,NOUN_PHRASE,0.8,Concept
,central texas,,LOC,0.8,Entity
,central zone,,LOC,0.8,Entity
,centre of excellence,,ORG,0.8,Entity
,centres,,NOUN_PHRASE,0.8,Concept
,certain typological features,,NOUN_PHRASE,0.8,Concept
,chad butler,,PERSON,0.8,Entity
,channel 5,,ORG,0.8,Entity
,character,,NOUN_PHRASE,0.8,Concept
,characters,,NOUN_PHRASE,0.8,Concept
,charles bind,,PERSON,0.8,Entity
,charles de gaulle airport,,Charles de Gaulle Airport,0.8,Document
,charles frasersmith,,Charles Fraser-Smith,0.8,Document
,charles tazewell,,Charles Tazewell,0.8,Document
,charlie creedmiles,,PERSON,0.8,Entity
,charlie hunnam,,PERSON,0.8,Entity
,charlie sheen,,PERSON,0.8,Entity
,charlotte riley,,PERSON,0.8,Entity
,chef,,NOUN_PHRASE,0.8,Concept
,chef amp brewer,,Chef &amp; Brewer,0.8,Document
,chef brewer,,ORG,0.8,Entity
,chersones,,NOUN_PHRASE,0.8,Concept
,cheshire,,GPE,0.8,Entity
,chesil beach,,GPE,0.8,Entity
,chesley coleman herndon,,PERSON,0.8,Entity
,chester,,NOUN_PHRASE,0.8,Concept
,chicago,,GPE,0.8,Entity
,chief,,NOUN_PHRASE,0.8,Concept
,chief executive officer,,NOUN_PHRASE,0.8,Concept
,children,,NOUN_PHRASE,0.8,Concept
,childrens book author,,NOUN_PHRASE,0.8,Concept
,childrens fiction novels,,NOUN_PHRASE,0.8,Concept
,childrens fiction writer,,NOUN_PHRASE,0.8,Concept
,china,,NOUN_PHRASE,0.8,Concept
,chinese ancestry,,NOUN_PHRASE,0.8,Concept
,chinese australians,,Chinese Australians,0.8,Document
,cho,,PERSON,0.8,Entity
,cho yongpil,,Cho Yong-pil,0.8,Document
,chris barnes,,PERSON,0.8,Entity
,chris barnes bowler,,Chris Barnes (bowler),0.8,Document
,chris carter,,PERSON,0.8,Entity
,chris guccione,,PERSON,0.8,Entity
,chris john,,PERSON,0.8,Entity
,christian educational consortium,,Christian Educational Consortium,0.8,Document
,christian slater,,PERSON,0.8,Entity
,christmas 1978,,DATE,0.8,Entity
,chuck inglish,,PERSON,0.8,Entity
,churchill,,PERSON,0.8,Entity
,churchills people,,NOUN_PHRASE,0.8,Concept
,cinemas,,NOUN_PHRASE,0.8,Concept
,cineriz,,Cineriz,0.8,Document
,circuit,,ORG,0.8,Entity
,circuit court,,Circuit court,0.8,Document
,circuit courts,,NOUN_PHRASE,0.8,Concept
,circut,,PERSON,0.8,Entity
,cirkut,,GPE,0.8,Entity
,citizens,,NOUN_PHRASE,0.8,Concept
,cittagazze,,GPE,0.8,Entity
,city planning,,NOUN_PHRASE,0.8,Concept
,cj abraham,,PERSON,0.8,Entity
,claes swits,,PERSON,0.8,Entity
,clarinet,,NOUN_PHRASE,0.8,Concept
,clement,,NOUN_PHRASE,0.8,Concept
,cleveland high school north carolina,,Cleveland High School (North Carolina),0.8,Document
,clifton,,GPE,0.8,Entity
,clio barnard,,PERSON,0.8,Entity
,close friends,,NOUN_PHRASE,0.8,Concept
,close relatedness,,NOUN_PHRASE,0.8,Concept
,close relations,,WORK_OF_ART,0.8,Entity
,clouseau,,PERSON,0.8,Entity
,co,,NOUN_PHRASE,0.8,Concept
,coahuila,,GPE,0.8,Entity
,coast air,,ORG,0.8,Entity
,cochran,,PERSON,0.8,Entity
,colin fleming,,PERSON,0.8,Entity
,collections,,NOUN_PHRASE,0.8,Concept
,college,,NOUN_PHRASE,0.8,Concept
,college chandigarh,,PERSON,0.8,Entity
,college high school,,ORG,0.8,Entity
,college world series,,EVENT,0.8,Entity
